pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1519.ply,-1.0,-1.0,107.75031654749134,,,,,,0.476465,0.380888,0.428677,63.286,193.0,,,,,,35.489,40.773,34.4788,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1481.ply,-1.0,-1.0,96.81876967758751,,,,,,0.474164,0.403878,0.439021,63.3997,126.0,,,,,,35.5811,40.2665,34.3338,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1505.ply,-1.0,-1.0,98.99546943454651,,,,,,0.500624,0.409197,0.454911,63.1419,80.0,,,,,,35.5752,41.188,34.6662,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1630.ply,-1.0,-1.0,91.80338467090861,,,,,,0.499334,0.393922,0.446628,63.1209,125.0,,,,,,35.7198,40.9744,34.6076,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1723.ply,-1.0,-1.0,109.29489548581543,,,,,,0.479355,0.381537,0.430446,63.4408,90.0,,,,,,34.9385,40.6131,34.2686,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1686.ply,-1.0,-1.0,91.05387160408644,,,,,,0.499612,0.421508,0.46056,63.0664,65.0,,,,,,35.4494,41.2172,34.7795,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1538.ply,-1.0,-1.0,95.69100130439583,,,,,,0.503958,0.416697,0.460327,63.0019,89.0,,,,,,35.2735,40.441,34.4167,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1655.ply,-1.0,-1.0,95.22246410130167,,,,,,0.489701,0.419635,0.454668,63.0785,90.0,,,,,,35.6357,41.0524,35.0822,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1746.ply,-1.0,-1.0,98.28726306991669,,,,,,0.492784,0.401874,0.447329,63.2122,105.0,,,,,,35.1344,40.3041,34.549,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1560.ply,-1.0,-1.0,94.78011243054092,,,,,,0.495402,0.399775,0.447588,63.497,93.0,,,,,,35.2861,40.8968,34.5166,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1473.ply,-1.0,-1.0,98.44355045649007,,,,,,0.456029,0.373425,0.414727,63.6062,230.0,,,,,,35.5536,40.7169,34.5647,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1668.ply,-1.0,-1.0,93.93049192961425,,,,,,0.495629,0.428263,0.461946,63.257,72.0,,,,,,35.6701,41.3874,34.9311,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1541.ply,-1.0,-1.0,95.47069622473707,,,,,,0.492646,0.423674,0.45816,63.2404,101.0,,,,,,35.2956,40.5958,34.4954,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1452.ply,-1.0,-1.0,98.75275907759739,,,,,,0.503808,0.41695,0.460379,63.1775,93.0,,,,,,35.4322,40.857,34.7112,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1674.ply,-1.0,-1.0,92.01539227764817,,,,,,0.492697,0.4381,0.465399,63.403,108.0,,,,,,35.5792,41.0844,34.9261,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1649.ply,-1.0,-1.0,94.51000146733958,,,,,,0.486435,0.431774,0.459104,62.9507,114.0,,,,,,35.5582,40.8136,34.6757,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1487.ply,-1.0,-1.0,93.7560064902546,,,,,,0.49852,0.429388,0.463954,63.0922,104.0,,,,,,35.1906,40.1416,34.2879,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1594.ply,-1.0,-1.0,99.3825268501361,,,,,,0.507217,0.43392,0.470569,63.0448,82.0,,,,,,35.4446,40.7011,34.6394,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1739.ply,-1.0,-1.0,106.0999371312506,,,,,,0.47089,0.372156,0.421523,63.5014,48.0,,,,,,35.1402,40.4984,34.3895,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1704.ply,-1.0,-1.0,96.73179301137122,,,,,,0.51542,0.419168,0.467294,63.1225,89.0,,,,,,35.6975,41.2026,34.9575,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1617.ply,-1.0,-1.0,87.7290873693234,,,,,,0.508796,0.412447,0.460621,63.0885,57.0,,,,,,35.6906,40.9535,34.9119,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1522.ply,-1.0,-1.0,106.67385464402494,,,,,,0.501591,0.414761,0.458176,63.0686,89.0,,,,,,35.3893,40.5642,34.3369,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1718.ply,-1.0,-1.0,103.90684099446173,,,,,,0.499631,0.404927,0.452279,63.7044,59.0,,,,,,34.974,40.3392,34.7012,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1680.ply,-1.0,-1.0,93.13944269619991,,,,,,0.493925,0.42241,0.458168,63.0937,80.0,,,,,,35.3627,41.1419,34.8157,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1588.ply,-1.0,-1.0,103.41095474751879,,,,,,0.492193,0.39505,0.443621,63.2676,70.0,,,,,,35.4699,40.8002,34.1732,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1503.ply,-1.0,-1.0,99.68125127785729,,,,,,0.482191,0.392994,0.437593,63.3041,144.0,,,,,,35.3563,40.933,34.3401,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1725.ply,-1.0,-1.0,109.26257697928388,,,,,,0.483292,0.382201,0.432746,63.4182,169.0,,,,,,34.7557,40.5975,34.1748,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1636.ply,-1.0,-1.0,93.13029982251017,,,,,,0.492158,0.386645,0.439401,63.1548,105.0,,,,,,35.9835,41.2296,34.861,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1460.ply,-1.0,-1.0,98.7474808851081,,,,,,0.483979,0.395716,0.439848,63.3424,56.0,,,,,,35.5287,41.1567,34.9425,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1573.ply,-1.0,-1.0,96.94042531451208,,,,,,0.488928,0.397055,0.442991,63.3099,101.0,,,,,,35.4078,40.9939,34.6093,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1646.ply,-1.0,-1.0,93.0177672843481,,,,,,0.487865,0.404547,0.446206,63.0638,69.0,,,,,,35.5337,41.1095,34.8708,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1749.ply,-1.0,-1.0,96.73845746828361,,,,,,0.48512,0.383447,0.434284,63.3381,110.0,,,,,,35.0381,40.3835,34.7221,
