pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1229.ply,-1.0,-1.0,59.714296672502215,,,,,,0.667843,0.478839,0.573341,62.5474,45.0,,,,,,35.5237,45.9819,45.8823,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1196.ply,-1.0,-1.0,60.45697049863716,,,,,,0.651637,0.448362,0.549999,62.7063,33.0,,,,,,35.2431,45.8197,45.6796,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1267.ply,-1.0,-1.0,59.931997978465944,,,,,,0.648225,0.461782,0.555003,62.4376,35.0,,,,,,35.8709,45.9268,45.8149,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1206.ply,-1.0,-1.0,60.37453873153988,,,,,,0.642418,0.469562,0.55599,62.5424,65.0,,,,,,36.0281,46.1793,45.7801,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1087.ply,-1.0,-1.0,61.990074390695,,,,,,0.636734,0.443113,0.539923,62.9495,53.0,,,,,,36.1085,46.0533,45.9243,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1024.ply,-1.0,-1.0,61.89888667874763,,,,,,0.647358,0.451003,0.549181,62.7999,69.0,,,,,,35.5348,45.8322,45.5473,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1154.ply,-1.0,-1.0,60.94639770180257,,,,,,0.604071,0.442638,0.523354,62.7363,425.0,,,,,,36.3975,45.9839,45.7493,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1045.ply,-1.0,-1.0,61.11680006888544,,,,,,0.609345,0.437618,0.523481,62.6134,52.0,,,,,,36.1122,45.9182,45.8193,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1135.ply,-1.0,-1.0,61.27936497456902,,,,,,0.690802,0.462707,0.576755,62.6494,69.0,,,,,,35.4942,45.5191,45.4138,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1257.ply,-1.0,-1.0,59.87720112248873,,,,,,0.660461,0.468057,0.564259,62.5859,90.0,,,,,,35.4258,45.8646,45.3731,
/home/p/pranav/dynamic_pc_data/loot/experiments/2DD_lodX=2_lodY=1_OM=4/decompressed/loot_dec_1236.ply,-1.0,-1.0,59.52260540556539,,,,,,0.653912,0.449078,0.551495,62.5613,54.0,,,,,,36.0226,46.0047,45.6943,
