pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1250.ply,-1.0,-1.0,42.5765159901411,,,,,,2.40732,1.4494,1.92836,57.0852,83.0,,,,,,33.0264,44.8005,44.2775,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1229.ply,-1.0,-1.0,43.06482651110712,,,,,,2.43159,1.49317,1.96238,57.2037,89.0,,,,,,32.6828,44.6289,44.0452,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1231.ply,-1.0,-1.0,42.416610915932765,,,,,,2.44356,1.46789,1.95573,57.136,96.0,,,,,,33.101,44.647,44.342,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1248.ply,-1.0,-1.0,42.643490788985254,,,,,,2.38799,1.43965,1.91382,57.1778,51.0,,,,,,33.0344,44.4801,43.9742,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1206.ply,-1.0,-1.0,43.54098065361897,,,,,,2.39913,1.40681,1.90297,57.1988,113.0,,,,,,33.0541,44.4956,43.9336,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1087.ply,-1.0,-1.0,44.706074555094325,,,,,,2.3229,1.41214,1.86752,57.5602,41.0,,,,,,33.1253,44.3755,44.4286,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1196.ply,-1.0,-1.0,43.60042889209556,,,,,,2.38376,1.42928,1.90652,57.3075,107.0,,,,,,32.3593,44.4326,43.9504,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1267.ply,-1.0,-1.0,43.221828594276374,,,,,,2.43532,1.47683,1.95608,56.9667,123.0,,,,,,32.9186,44.2862,44.2296,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1045.ply,-1.0,-1.0,44.076285555458476,,,,,,2.35586,1.385,1.87043,57.083,53.0,,,,,,33.1367,44.5099,43.8534,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1135.ply,-1.0,-1.0,44.19352430480611,,,,,,2.42126,1.5094,1.96533,57.3249,152.0,,,,,,32.5305,44.2911,43.5968,
